owner_id,phone_number,operator
712865798987,9579609036,BSNL
794044402376,6152004184,Vi
428061476456,6283139503,Jio
341806038921,7487887360,BSNL
593194701201,9383788195,BSNL
753568962025,6366936454,Jio
651078028677,7498864997,Vi
819153940310,7621678155,Jio
283473939199,7952793541,BSNL
327202093925,9077033490,Airtel
666817569112,9918727808,Vi
152747189347,7916712402,Airtel
274352439740,6603755451,Airtel
556059593625,9276754701,Jio
585593567274,6110410329,Jio
103032430284,9250250362,Vi
314834120847,8055665788,Airtel
654823932227,8071170236,Vi
980474486977,7979406166,Airtel
836376659071,6580444247,Vi
278289105951,7373134054,BSNL
142783149495,8932924121,Airtel
246054709976,8606791251,Airtel
759370239445,6468768598,Airtel
390585165439,8863984177,Airtel
977430485861,7497510161,Jio
247537384148,7778737355,Jio
646182232207,6092361393,BSNL
887533930632,8163235689,Airtel
575443075164,9495246064,Jio
597032832813,9144321772,Airtel
720904281980,7426349195,Vi
323867346161,8023870710,Vi
182597909684,8485987097,Jio
693858363833,8046924546,BSNL
638922408478,7717819972,Airtel
435689665626,7295105972,BSNL
292176897323,9624489433,BSNL
508114412093,7827181047,Jio
904116973044,9022949945,Airtel
310800292289,8346363463,BSNL
989671593212,6185292621,Jio
568264476538,8272091759,Airtel
940681442007,6919455625,Jio
844685487499,8291915226,Jio
690972460925,9245574757,Vi
572285769582,8657686615,Jio
812421685049,7502172594,Airtel
683227584904,6235349709,BSNL
373000972209,6625910689,Vi
968361423690,6371226571,Vi
126195115764,6645205898,BSNL
377518370954,8076405194,Airtel
811656882685,9571463242,BSNL
381018485015,7004701213,Airtel
275381934452,7520484027,Jio
202403189832,7448960176,Jio
557476115976,9902810461,Jio
936276923534,8557059167,Airtel
570117756835,9247745865,Jio
241798902243,7081845959,Jio
599124721029,6064167337,Vi
833987961350,7110244997,Jio
282219698846,7365581161,BSNL
143437975293,7486528909,BSNL
268513853732,9322487403,Jio
366802632229,8274977816,BSNL
393958650953,9568787991,BSNL
326751665349,6402215116,Airtel
818964939883,9064385301,Vi
550921677880,6897958315,Jio
902616741002,7650878244,Vi
240591439056,9286676149,Jio
927202054551,7745730747,Jio
359983642281,8338170243,Vi
944389487413,7438870261,Jio
197507865545,9757135600,Jio
223061907281,7985954982,BSNL
744574732916,8028778748,Vi
797935636713,9462764574,Airtel
944429286130,9765742300,Vi
883469850001,6871507586,Jio
486634978788,7501806696,Jio
311811106609,8220646011,Vi
255462132432,6676710863,Jio
491835419467,7021537655,Vi
594237733631,8921510005,BSNL
893365452158,9662751191,Jio
751582515837,7060319995,Airtel
346444173089,7741269493,Vi
271553929099,8317458920,BSNL
965254224268,9171737800,Jio
156114609563,6131256382,BSNL
902675278524,9058902745,Airtel
202216845240,9365103733,Vi
483252490618,9040283501,BSNL
435543317505,7315400745,Airtel
904388656673,9207666403,BSNL
248388724168,7763483749,Airtel
748796142879,8601820861,BSNL
423657999011,8196105963,BSNL
873483146734,6358838292,Vi
123158680553,8002564648,Airtel
297275020123,8558411698,Vi
846591770108,8527698132,BSNL
884708682015,6262603877,BSNL
832837453592,9073325566,Vi
869684813387,7902387962,Jio
732742755968,6890333205,Jio
617248635816,9822665196,Jio
887434400933,8001742953,Jio
204425771555,9298360486,Jio
766183298765,8681203016,Vi
977858699993,7408713765,BSNL
258904759184,8259022989,Jio
184109944894,7106545118,Jio
846201459688,9475849064,BSNL
377208051823,6249024391,Vi
520079168578,9385165615,Jio
164139530145,8798656760,Airtel
707292773645,7352976657,BSNL
665844211268,7111362387,Jio
569228440800,8042167284,BSNL
306913622388,6007968243,Airtel
126219310896,6068680416,Airtel
605354850444,6319589479,Vi
350090198093,9286653311,Airtel
508545669626,6741320904,BSNL
644479432259,7197799607,Vi
462680539212,6967613173,Airtel
412114318949,6660344592,Airtel
530095421893,7483563330,BSNL
812141478782,8093691405,Jio
227435752521,8094195156,Vi
502940953305,8899736087,Jio
597088673111,9068175595,Vi
894287296913,7252737694,Jio
727741726929,8699877272,Airtel
494416034648,7246301128,Jio
220605438369,9777581853,Jio
257180802981,7952782996,BSNL
412301330889,6510592166,Airtel
593982035176,8264953801,Vi
189887914456,9332351118,Jio
469626200395,9684520388,Vi
839418971991,6057286317,BSNL
796449172991,6678519048,Jio
501033575249,6141172394,Jio
323664346190,9635282421,Jio
727368835565,7138332087,BSNL
801796776384,8249769416,BSNL
235803026451,6471996883,Jio
748093013708,9690442580,BSNL
880152231481,6926692773,Jio
402460851320,9599450758,Jio
805933577613,7769574161,Airtel
623266257293,7498362965,Jio
760434798079,8413380932,BSNL
578171138709,8660845966,Vi
329637632525,7588614651,Jio
945737632840,8015147785,Jio
957528809917,9533830188,BSNL
107202443514,7873393746,BSNL
479889720385,8547073763,Airtel
480157896048,8070877229,Jio
403502133552,6239816016,Vi
999117792450,8844290935,Vi
825514731249,7493890492,Vi
858387746028,9494012705,Jio
224284463136,6525830686,Airtel
821683684350,8177415644,Vi
416396153742,8520592237,Jio
698118609446,9610184665,Airtel
212643738215,6142078705,Airtel
918550448941,7281437959,Vi
203388448961,7320773570,BSNL
936554912506,8814034665,Airtel
671777185362,6993926755,Jio
652085888582,9680131882,Jio
715202868231,7926858877,BSNL
829214673073,6841357964,Jio
938124381659,6943676604,Airtel
620550044858,6425301239,Airtel
437602871406,9329853002,BSNL
511665464224,6227066474,Vi
358826174593,7684158894,Airtel
686092466685,6865352828,Vi
686056386135,9255742994,Jio
921755582860,8210429334,Airtel
983377788648,7480065472,BSNL
598932678272,6369646628,Airtel
232819543116,8858511445,Vi
771925594893,8336042668,Jio
948255619942,7677238024,BSNL
341793397199,9571185551,BSNL
984987690596,9709109184,Jio
895817413712,7895250553,BSNL
473795013696,7137994795,Airtel
873489841437,6009724146,Airtel
837463168661,7864579077,Jio
131458399451,7532048698,Airtel
207495483977,8102748611,Airtel
531115656567,7732826850,Vi
407616669096,7634353699,BSNL
746789178405,8764887067,Airtel
926486926955,9938495475,Vi
519959992065,6553486338,Vi
588508453663,6496588353,Airtel
549684511385,9231939237,Vi
125364372032,7881571369,Vi
341605786845,6042725530,BSNL
724297631470,7932434319,Vi
702005196275,8315869073,Jio
673122951795,8284307517,Jio
947660092695,8688569375,Jio
534261615148,9359650980,Airtel
258350067561,9388510326,Airtel
408260748152,8839906539,BSNL
874856903966,8635844687,Jio
398411940859,6332404280,Vi
791389077987,7039609720,BSNL
291807124875,6759580774,Jio
489041365110,7827799155,Vi
524737218676,7700436147,Jio
718163741645,9180298194,Jio
872008450167,7320016048,Airtel
667375841224,6481292327,Vi
319961351628,8352579575,BSNL
525295621003,9805670987,Airtel
417003399538,8676873189,BSNL
927694154042,8562925592,Vi
521273731187,6543180420,Jio
158244757213,7137595592,Jio
599778833633,6028226379,Jio
620328892091,9221292338,Airtel
884130664193,7103041528,Vi
289476759617,6007553924,BSNL
303355804236,9460933906,BSNL
913115523007,8878268688,BSNL
439323610188,8867008464,Vi
761305778489,7269203209,BSNL
931699314262,9518728765,BSNL
767156336640,8758263363,BSNL
236197789928,6288159343,Vi
522569270005,9829602446,Vi
340916936230,7768138958,Airtel
380504632783,8223689635,Airtel
397392273116,7266628816,Vi
551484159837,8115951863,Jio
807611231794,7670919770,Vi
932244477588,6374105887,BSNL
466048488889,8521968391,Jio
151089850896,8857114727,Airtel
681692626788,8666701571,Airtel
378055561955,7710081303,BSNL
410614430347,6400229498,Jio
357603429097,6713495715,BSNL
767681218370,9173710162,Jio
388786572007,9682919584,Airtel
714368031502,7626974833,Jio
101940512763,7537757721,Vi
451718263184,7553168044,BSNL
647006475410,8194781627,Airtel
256182090330,6441548715,BSNL
449769261479,6636591655,BSNL
848473996587,8347928191,Jio
824222449939,9899683725,Airtel
185876856443,8172747686,Vi
657061013857,6635036000,BSNL
382252678679,8504451796,Airtel
206275780537,8366322370,Airtel
519969540466,6139700848,Jio
197329753234,7395008414,BSNL
716444669858,6381646125,Vi
752142344825,7625295703,Jio
646006979116,6845471701,Jio
370028931373,9771146658,Vi
248669563723,8817215226,Airtel
939124876524,7994322134,Airtel
441236989378,7076242950,Airtel
875707533571,9425919564,Vi
381192513616,7885930106,Vi
595008642711,9076386642,Jio
744485774288,6778625222,Jio
167425911473,8955949726,Airtel
931904707540,9268182910,Jio
872265690141,8039507881,Airtel
207842794027,6584408374,Vi
976389519407,8409049747,Vi
255488621582,8184624539,Airtel
159471733091,6345253289,Jio
812119717096,8090160781,Airtel
769743124356,9863169520,Vi
592767831486,8730813416,Jio
464919918274,8720442106,Vi
913595466271,8992893271,Vi
901877289388,7285271055,Airtel
150864996353,9693205984,BSNL
926184117766,8633355287,Vi
811363366931,6225653557,Jio
767599774910,8938470311,Airtel
879269530124,9943512602,Jio
272781322263,7535432982,BSNL
300361436896,9451265833,Airtel
291080098762,7552029568,Jio
880768734787,7336584632,Jio
268346837233,6900370669,Jio
696525038084,8847684641,Airtel
670969472307,8782017033,Vi
797522523696,6128946553,Jio
315203900602,8382442542,Airtel
851376798993,8908771972,Jio
601028406648,7660381671,Vi
742211443434,7062836363,Vi
969330963238,6609384684,Airtel
325471475252,6855783569,Jio
168437486777,9699489396,Vi
112996558626,6468601254,Jio
165550760228,7239791905,Vi
376350313346,7563058341,Airtel
978055708082,7271712370,Jio
374464745750,9366711354,Vi
716875428238,7677855805,BSNL
419224762957,6536481104,Jio
256035088432,6206558320,Jio
803183262325,7770011972,Vi
986851161430,9727695313,Vi
868384710570,7471244635,Jio
276593253467,9166544952,BSNL
348571251134,9725977672,BSNL
605246734491,8915803486,BSNL
616425679001,9421442231,Vi
200993512645,6429388923,Vi
400372104424,7172033952,Vi
424021770393,9044447280,Vi
706660677818,8557972691,Airtel
267182623079,6720580926,BSNL
786043386410,8708645227,Vi
519129610795,9128874153,Vi
575709029244,7461777788,Airtel
797788481761,6226540691,Jio
909729543332,9483851031,Vi
465533911322,6960087567,Vi
620813564924,6810846041,Jio
116040190526,9839636304,BSNL
836731668148,7629325979,Jio
173445386688,6029212874,Vi
923082899884,7935691373,Airtel
791465544017,7359801427,Jio
925080591074,6753295459,BSNL
235427817509,8461137612,Airtel
721566800422,8604199163,Jio
295591246398,9629799818,Airtel
316309090637,8378184353,BSNL
290294512360,9834526843,Jio
578189902245,7967702819,BSNL
177452067271,7991612580,Airtel
943392997509,7086806103,Vi
915318088738,9289005765,Jio
441454773280,6886747115,Jio
676953155147,7447972838,Jio
969806837106,8073224334,BSNL
414288876256,6496074165,Jio
291868317079,6944980577,Jio
580990370661,9928052362,BSNL
688421419906,9171349723,Jio
286435175968,8915322776,Vi
614285645683,6528653733,Jio
946698996737,7800472857,Airtel
876167181240,7168501092,BSNL
741343593967,6631687525,Airtel
420143783892,7964387903,Jio
719427235630,7837549855,Jio
468312860561,8918031806,BSNL
499251836874,9698369642,Jio
368622285261,9471329783,BSNL
863305016215,6225121867,Airtel
985979954049,7850139293,Jio
473181136507,8986001086,Vi
350094938346,6755537045,Airtel
880987720104,8874716194,Jio
757964565837,7242077540,Vi
603659120324,7242277153,BSNL
475458584376,9214648080,Jio
912340110010,7265487166,Airtel
205520851986,9187051215,BSNL
262208401774,9326655661,BSNL
899257572318,8568155491,Airtel
541227299636,6730470465,Jio
948025388323,7332490334,BSNL
750177282233,6406812619,Airtel
806778526483,9836744452,BSNL
940268625156,8775584412,BSNL
957375120129,9787608105,Vi
348792045349,6630008798,Jio
983657170426,9430775364,Vi
443131226443,9510819460,Airtel
852252980531,6594888951,BSNL
212424609742,6821634637,Airtel
585454288127,9255496758,Airtel
144463470829,7868295424,Jio
131494310843,7494353040,Vi
369796861374,6169463249,BSNL
789780103329,7733653983,Airtel
100466831391,7326455329,Airtel
318237983305,8192663142,Airtel
622386296199,7833835089,Airtel
925751310465,7485089834,Jio
503317251125,6736839388,Jio
952645286503,9167350267,BSNL
472852032490,9077434758,Vi
317804280475,9314498419,Vi
927391986282,8731929677,Jio
355810919504,8852724378,Jio
123925269086,6240806775,Airtel
815498879247,9579212092,Jio
763165311161,6183669660,Airtel
254213906244,7798875831,Vi
190336087084,7519574783,Jio
454402707326,8519717562,Jio
109419739361,7420928918,Vi
816863686126,8893500888,BSNL
880457793995,8612948188,Airtel
342131469393,7688425137,Jio
192417303976,8718124058,Jio
333644414174,9172885048,Jio
157241647377,7469852934,Jio
888802274041,7323245651,Jio
606727817862,7859554795,Airtel
578288045433,6185102611,Jio
322669520403,8444782518,Jio
896988463601,9591673152,Airtel
123616289070,6743487642,Jio
860354790013,9886896990,Airtel
931229661612,9080803644,Jio
837030519495,8918563233,Airtel
562398083328,8268375587,Vi
796931862364,9875789214,BSNL
530590146409,6924213391,Vi
174542958668,9474850931,BSNL
136146268984,6471123018,BSNL
833909329033,6601954300,Jio
650779223702,9010026502,Vi
365527180068,9345238777,Jio
963960726072,9269424815,Jio
762326927667,8099099741,Vi
852241534977,9479601295,Vi
758273675119,8023976338,Jio
806906926159,9340151244,BSNL
806894058825,8058192432,Airtel
984591725309,6553404853,Vi
283388473680,7862802938,Vi
444746067867,7409341548,Airtel
149673204165,6382901774,BSNL
911943379634,7567113157,Airtel
416717817561,8345264132,Jio
265449032837,9630300946,BSNL
321357339647,9402093734,Vi
404888891607,6325078791,BSNL
749533857803,6470041185,BSNL
971726903406,9764417547,BSNL
665493709232,6754914172,Airtel
535569579431,6541482298,BSNL
998058479853,7727766587,Vi
890131867339,7679486132,BSNL
452744000293,9605498929,Vi
767432741019,9105683915,BSNL
464258025426,8516218382,Airtel
245633354676,8706097686,BSNL
934061433744,8283895468,Airtel
218001663366,9815131108,Jio
388024904640,8361659281,Vi
235851885832,7529725608,Vi
976388486145,8295356684,Jio
105054310237,9845422917,Airtel
463485251235,6418172956,Airtel
900024044449,6041620375,Airtel
272346773950,9395193408,Airtel
105553957439,8335714452,Airtel
687402667095,6076719419,BSNL
130046875097,9046497239,Vi
687842058152,7017003383,BSNL
569766996882,8700473418,Jio
885647799216,7133661123,Vi
559070882167,6459465808,Airtel
103442730562,8081217612,Jio
262638018206,8722251225,BSNL
294992796002,8947400215,Vi
160033673684,6609883293,Vi
820128781698,8077235639,Airtel
185558299649,8811725355,BSNL
114194205760,7147472749,Jio
997006609223,6692959304,Jio
311518619664,6728840412,BSNL
325810146895,9829042506,Vi
382759164256,9210665625,Jio
473349620814,6838084806,Airtel
933641241163,9936193409,Vi
240299970279,7034161460,Airtel
975095483544,9868993812,Airtel
597961877870,9714767309,BSNL
618678155341,8849273181,BSNL
739231400964,7649014619,Vi
673326764010,8863888679,BSNL
707585430887,8885522462,BSNL
401928358605,8512525679,Jio
448053824448,7174052666,Vi
711246555876,8243775825,Jio
426981192419,7040658129,Vi
647915903940,9939322518,Airtel
536844412711,6712022412,BSNL
121905483446,9248480076,BSNL
552443933403,7161429265,Airtel
504291972132,8632538597,Airtel
843908050589,8105143701,BSNL
918432200890,7783831711,Vi
845971491673,9378873505,Jio
409929425562,9480288017,Airtel
251236865118,8153028377,Jio
673749944926,9996508391,Jio
188042187081,7209089267,Vi
268204513140,6207398854,BSNL
810094279348,7004474671,Airtel
497200471462,7650734875,Airtel
882604959420,7703513373,Vi
368050106724,9087728876,Jio
754512473648,9472949695,Vi
971112176765,8562695628,Airtel
586033315241,6962862664,Vi
736968229541,7215851707,Vi
940813230197,6012510917,BSNL
257557248966,9713061027,BSNL
560555390536,6326103254,Airtel
666523029740,9622490741,BSNL
555919838634,7125597964,Jio
448391916252,7976665037,Jio
793350531273,9863048491,BSNL
623797623229,6324249770,Vi
770435333172,7274689857,BSNL
301591958295,6277379010,Vi
202774906129,8029477954,Jio
958175910479,7084067928,Jio
710915724466,6275589446,Jio
924763496271,7352163486,Vi
920406804103,7069219206,Jio
290728129245,7921977237,BSNL
728898452889,8388511335,Airtel
941288926673,9731076266,BSNL
672425020183,8768477978,BSNL
537205093942,7460585920,BSNL
484220864181,8941320035,Airtel
718317591771,8818813067,Vi
655019896720,7006805463,Airtel
511629056652,7951508614,Vi
751723397103,9258465097,BSNL
217689318491,9159208409,Jio
114972005416,8259613872,BSNL
683442672625,9669478761,Vi
350204233455,6024350120,Airtel
333843172177,7658962369,Vi
561317395177,6993230305,Vi
922334088585,8805157715,BSNL
159408393357,9167206117,Vi
295219392525,8867683238,Airtel
317374348751,6663604337,Airtel
412928316923,8148303161,Vi
671198946335,7231954099,Jio
228557044002,6958413484,Vi
622939807583,6126732694,Vi
728555674106,7931769942,Vi
268464124513,6815001965,Jio
839120990776,6294776903,Jio
451658234278,6924646683,Jio
631917012025,8375173728,BSNL
866067713200,8655298543,Vi
444514536390,7014577799,BSNL
340814814182,6772355790,Vi
649388100772,6962808599,BSNL
204400291546,6999576973,Jio
222442609293,9866329659,Airtel
722907775901,7779183220,Jio
915992866029,9776152410,Airtel
840595422402,8532507632,BSNL
168896668493,9146800937,Vi
232041637181,7104619985,Jio
162025444330,6309963756,Airtel
252157482776,8496515061,Jio
956845230450,6153248885,Vi
336762011102,6153174576,BSNL
951468883594,8844001195,Vi
223309340212,7875375792,Vi
882103695756,7152620886,Vi
181421407543,7985363289,BSNL
647759990136,8852870816,Airtel
343531382897,6755606577,Airtel
314453562808,7613159408,Vi
535191272074,6773971061,BSNL
138873727075,6138010201,Airtel
419888395482,7399431613,Jio
107116814255,8904008114,Vi
554117601258,6483191907,BSNL
494653706213,6309373344,Jio
806573365467,6870272741,Vi
505241720448,7520053020,Jio
755834379884,8847290321,BSNL
765983948389,9875288731,Airtel
573248890226,7350225049,BSNL
848236971794,8480167660,BSNL
306112949137,6301969526,BSNL
176877906261,9733056880,Vi
598073374244,7396575405,BSNL
590151912292,9910335386,BSNL
841385542912,6477095158,Jio
241781747852,8984914613,BSNL
889176658124,9269303303,BSNL
898049393363,8492426231,Airtel
789480195427,8527379596,BSNL
818392523994,6204531419,Airtel
215978026601,8663314858,Vi
943878257972,6635823451,Jio
615012177619,7067384767,Vi
167223977429,6174989366,Jio
329963216059,8406054866,BSNL
494129647355,8228998859,Vi
884034655255,6116934936,Vi
229676283695,7543065135,Jio
135599924325,8044626820,Jio
232039390231,7510082006,BSNL
374108913921,8545947060,Jio
856449546402,8914382769,Vi
302856733480,9638865592,Vi
541936102493,6808990382,Airtel
913996466243,6026904726,Airtel
340773117148,9133924719,BSNL
600236559982,7928114489,Airtel
720135673492,6101318152,Airtel
157662575669,8514740145,Jio
676760209822,7973760346,Vi
732110929393,8983088868,Jio
902935031721,7169780039,Jio
382657309078,9313461242,BSNL
190907554454,8129399180,BSNL
771963078718,9250868470,BSNL
987907064610,6928665504,Jio
488310001372,8895048566,Airtel
443484095072,9080830045,Jio
616875945092,8842749769,Airtel
826806331144,8919537173,Airtel
884393804965,8924233241,BSNL
220849497098,8212538025,Jio
502680855082,9737136894,Jio
185083059823,9596596009,BSNL
998026581319,6619598249,Airtel
422046833444,6377435746,BSNL
511782548545,9211873444,BSNL
147763055323,8900239101,BSNL
289961407318,6988010488,Vi
497508485982,6198160306,Airtel
560161427896,8108411442,Vi
698778974965,6017939207,BSNL
942251827450,6751560064,Vi
838490711754,9877671389,Airtel
584147151404,7425666535,Airtel
792629125750,9033914800,Vi
448757085510,6095229909,BSNL
354250355295,6927682820,Airtel
766142920129,6877612505,Vi
372249495113,9804410840,Airtel
596432361555,9100526587,Jio
315044688382,9594646864,BSNL
878842242645,9947341567,BSNL
740052297836,6601635730,Airtel
581407073229,9173168109,Vi
103366450858,9986222326,BSNL
186593301556,8192577569,Airtel
475078989187,8498204450,BSNL
499767655388,7509044814,Airtel
170554633033,8631315093,BSNL
101093113039,6119424182,Vi
867207042930,9887782225,Vi
608614040996,9523662875,BSNL
748220251114,6394219598,BSNL
822746790614,9179977422,Jio
357020442038,6509972266,Airtel
409176780453,6494618262,Jio
587791982990,7060988800,BSNL
181491745483,9370181502,Vi
422005332016,9375033001,Airtel
641845555854,9541887843,Airtel
539948626129,9069232684,Vi
152289934183,6557176199,Vi
703794329218,8341207253,Jio
740052297836,6402151518,Airtel
162263487082,7934087488,Airtel
551909145320,7472376704,Jio
735636980402,9691903256,BSNL
242040817858,8981920386,Jio
297356196313,9966346031,Jio
147956519044,9455529627,Airtel
421764660294,6142174725,Jio
925704585890,9216404505,Vi
618819289652,6516273481,Jio
477712927391,6241503459,Vi
446435354894,9714050645,Airtel
599087560505,9939830464,BSNL
310000128036,6289576611,BSNL
656160999073,9779779420,Airtel
407086180038,7073422765,Airtel
798844986272,8678396480,Jio
490423369480,9751022239,Vi
341140078831,6703712176,Airtel
150638455736,8567988717,Airtel
845347123414,9095058163,Airtel
322334790050,7936036133,BSNL
505238416141,8978894657,BSNL
519546477182,8057654365,BSNL
137184309581,7086361958,BSNL
629636463222,9299617854,Jio
147742321622,8565708584,Vi
494409334468,9534288043,BSNL
762710784559,8549323762,Jio
683165964761,8798763942,Jio
468544121717,6620303053,Vi
218630518353,9556438195,BSNL
973486783226,9618288998,Vi
345567031009,9012442718,BSNL
855458472195,6406564909,Airtel
236790547350,8430994431,BSNL
195080507708,8044048163,Jio
415012969465,6037919866,BSNL
672390192017,8322807018,Airtel
715021749455,7682689215,Jio
783678508947,6337783531,Jio
384661256071,9539309951,Airtel
681443655433,7439187735,Vi
747574124190,9422473877,Airtel
612771975960,9995980319,BSNL
257243281231,8547128950,BSNL
985889484939,7863662466,BSNL
662838546684,8284600072,Airtel
739536926044,6208286643,BSNL
580281077454,7615248723,BSNL
382835436421,8140262966,BSNL
406880820195,8295410265,Airtel
248493855733,7973830925,BSNL
675533931555,7256899573,BSNL
351306838233,7249041967,BSNL
638742089730,8836761487,Jio
384257076529,6367340713,Airtel
635771407767,6551560302,Jio
597868743050,7631068694,Airtel
278633845807,7412818326,Vi
141045906742,6586345396,Airtel
212608528841,9365716419,BSNL
149918135539,7309698042,Jio
259724376639,6476030181,Vi
451219534141,8065764657,Jio
484979708621,8953737099,Vi
531304017860,9923726569,Jio
896023082671,7297443908,Jio
925500757594,6131602068,Airtel
734216241178,6244236167,Airtel
483386454399,6504431980,Vi
674655866186,9286112169,Airtel
333688848063,6633357748,Jio
580296360184,9402553393,Airtel
361159016951,7214270858,BSNL
433184712241,7347650641,Jio
243642647859,7497195125,BSNL
539161027922,9533835470,BSNL
535999626588,9452707302,Vi
664345871969,8080902492,Jio
629173725330,9216704359,Jio
466944900599,7944107999,BSNL
894928460639,6284088591,Vi
505675376055,7840003434,Jio
779775953952,8422389017,Vi
786101167728,9005986494,Jio
276569926435,6955166975,Airtel
525795742606,8185521678,Vi
827839045826,8304738831,Vi
727382348538,6572880128,Vi
129656647697,6895416472,BSNL
983449315370,7058471736,Jio
695181447373,7577635476,Jio
943317286574,8612983897,Vi
615323408737,8420728625,BSNL
556884036485,6465987942,Jio
387826059751,9511729303,Vi
429198404403,6149480837,BSNL
459048532277,9316907053,Jio
392853261460,8064780192,BSNL
489566539461,9635805708,Jio
145180825872,9555921985,Jio
232735151788,7751050428,Vi
533154034193,9137556039,Vi
214434836232,8768257140,Vi
421769844109,8379261551,Vi
683875051263,7972395120,BSNL
350757356976,6630086510,Jio
808337581314,9387345647,Jio
592354579720,7315688492,Vi
148031538884,6556814342,Jio
250680822344,9491751504,BSNL
877077989805,8163475427,Airtel
953055385819,7634988671,Airtel
517447033047,7420353205,BSNL
683699501170,8851736610,BSNL
268355603237,7527918136,Vi
460837851134,7715630040,Vi
733149494441,8488528697,Vi
599857695432,6464196147,Jio
586514431681,7227895811,Jio
229877826086,7674234720,Vi
359301289500,9638055672,BSNL
101126885330,9614357906,Vi
707164924466,6368577478,Airtel
604492137145,9277867816,Jio
961500356913,7229858953,Airtel
413691675149,8802599477,BSNL
557244188131,8666141912,Airtel
515982454396,8899422204,Vi
340438115222,7484729408,Vi
332148824763,9865348074,BSNL
196831539644,9617409311,Jio
415920137643,6337666963,BSNL
395575067677,6292952309,Jio
237394711137,7709999488,Jio
152400079918,6991588628,Jio
137884978875,7014213947,Vi
220730176116,8004598143,Vi
456353285004,6785393733,Vi
574572375891,6134078632,Jio
630363397013,7482833892,Vi
915506940732,7607667544,Jio
979275566219,9453818355,Airtel
968411165820,6245942484,Airtel
182327973794,8815412769,Vi
122073877526,9923362492,Vi
157503850925,9443459978,BSNL
822071649617,8256854446,Vi
798828891845,6527344857,Vi
524348949933,6067933221,Vi
433119043365,7438513775,BSNL
973608978944,6380188236,BSNL
924514801399,6748976259,Vi
205530131395,6122500464,Airtel
664016536404,7325779719,Vi
146235121333,6771876469,Airtel
550983815048,8089738612,Jio
148930300626,9637927423,Airtel
835961731634,8283338145,Vi
124293830715,7247811571,Airtel
834785894801,8588928667,Vi
577164985340,6537420358,Jio
889790962761,9375210143,Jio
996983094854,6910455342,Airtel
917563747901,8776166549,Vi
717593123077,6934133065,Jio
174153168003,6468362228,Vi
781946744203,6182851772,Vi
616029450916,8824688415,Jio
180636567059,7557489284,Jio
379083352136,7846368139,BSNL
330495006109,9909555466,Airtel
814681232918,7847657363,Vi
799062978207,6388391790,Jio
495996550127,9268739209,Airtel
627347207631,6583415172,Jio
836980591066,8248601784,Airtel
562373049898,8809844462,Vi
302091262394,6313118672,Airtel
539351509325,8897189232,Airtel
877617048153,9288908502,BSNL
352501495027,7351570015,Vi
567062017270,8225109681,Airtel
602135529017,9975230089,Airtel
921345865387,7398013965,Jio
314066579975,6050506493,BSNL
225582228287,7822120072,Vi
274387666788,7308660089,Airtel
382198659627,8553808474,BSNL
763268967158,9678117706,Jio
167830280712,6355188814,Airtel
537507015437,8733174858,Vi
433405735559,7482487594,Airtel
796439797898,9694025236,Vi
840180885955,6524564778,BSNL
757178912775,7151130766,Jio
145707063536,6804999819,Airtel
541200859372,9998132758,Jio
208873631849,6880669534,BSNL
826165725639,8540548053,BSNL
839723032380,6030369000,Vi
944367178455,7918225405,Jio
569360331775,7703047459,Jio
178327967778,9660673916,Jio
717269833264,8811614728,Jio
962003280113,6977442158,Airtel
284743198566,8178033924,BSNL
640562812282,9540511671,Vi
435062719032,7639743732,Vi
629013775107,8611708591,Airtel
984635130235,9623447388,Vi
918443465136,6313000528,Jio
359754363992,6261321586,BSNL
122248116362,8557971694,Jio
947115690093,9795904816,Jio
213268728440,7832906135,BSNL
819314183040,9401870459,Vi
589029157536,8271833619,Airtel
512780602417,6871248508,Airtel
756812767884,6195012917,Jio
691331749834,9058822035,Vi
171274428316,8782587298,Jio
126941942115,6797619069,BSNL
985617615390,7038077536,BSNL
459604851707,7745795877,BSNL
104525740189,7359678067,Jio
568939927097,9106817563,Vi
725066855778,8776690537,Airtel
516640086091,9023259788,Airtel
605283971048,9867676165,BSNL
993355227113,9281934549,BSNL
261092277092,6566288000,Airtel
446418758228,9886971796,BSNL
237694449461,8925556844,Vi
666687296036,6548274355,BSNL
541325226333,6628657704,Jio
741605183275,9436376371,Airtel
386668307997,8346680940,BSNL
433766889151,7227439789,Airtel
741955082119,9210344675,Jio
411487198888,9938970945,Airtel
754693755524,9385290960,Airtel
932685164844,8254366852,BSNL
579706582189,6577585258,Jio
665994373256,7977694784,Vi
586948719735,7168988605,Airtel
125145546326,8233137491,Airtel
263865175792,6005884522,Jio
202358884304,6804195372,Vi
666075095305,7295258182,BSNL
172639566683,6364922722,Jio
334867321849,7851942463,BSNL
620758719236,6350000445,Airtel
784938124780,6182384111,Vi
844755506434,9336226754,Jio
780625719452,6761169783,Vi
815229261194,9716446000,Jio
977383437471,6610306714,Jio
611026487102,6761387087,Vi
683754522681,7057167027,Vi
559762475783,9200719140,Jio
690910071370,7422094578,BSNL
128138107767,6510628745,BSNL
808242833925,8952594290,Vi
615414811062,6145325711,Jio
153844320090,8884735056,Airtel
844587479586,8870615381,BSNL
991888909744,6081056824,Airtel
519141269687,7924526634,Airtel
315705600221,8696563433,Airtel
780693586239,8117716409,Jio
413149651221,7451004460,Airtel
